,screen_name,statuses_count
33319,_vizi0nz_,7933.0
33321,justinbournes,8379.0
33322,lmarieleonard,8262.0
33323,Neelamlfc,24420.0
33334,Gradert_35,1144.0
33336,lingling_rose28,30611.0
33340,undrcaffeinatd,36426.0
33348,dlando71,11464.0
33354,justinmazur12,2081.0
33361,mayems2,9488.0
33369,NIULax,161.0
33378,AndreaThome,2596.0
33382,liamenright_2,129.0
33384,theepicburger,5490.0
33388,kmcnic31,782.0
33399,misspandabelle,670.0
33401,Viftyy,2122.0
33405,Jess_Foreman16,206.0
33412,JamieBa10361593,2.0
33415,shnaga21,1784.0
33422,JeremyRybak,19097.0
33432,kevans1087,255.0
33447,CodyCTracy,449.0
33449,GnarlyJargon,25367.0
33457,ChicagoTraceyC,19.0
33459,_naveah_,10489.0
33474,RuschKathleen,16.0
33479,John_McGuire10,107.0
33480,SaraGHawley,11325.0
33485,kate_lohnes,1121.0
33488,kcoleman876,1186.0
33489,jaydenlee__,7126.0
33495,srokapoke,10855.0
33501,thesamdanner,2682.0
33509,jess_laroche,374.0
33512,BlindauerJeff,521.0
33518,ProfessorBarros,576.0
33520,_mirandasexton,19942.0
33521,_hasmina_,1243.0
33523,EchevarriaMarco,2061.0
33528,drcrean,323.0
33534,GaryPIreland,299.0
33536,Capturedmoment9,341.0
33537,THEMiaIsabella,25139.0
33545,bshowalter,1759.0
33547,thejoyfulreader,1618.0
33553,realPatBailey,2783.0
33554,KeithRaber,3962.0
33558,bizlearningdude,15686.0
33561,JoshHanson18,29095.0
33563,Lou715,1529.0
33566,CISofChicago,2066.0
33568,jan000n,2999.0
33584,cubsgirl93,2447.0
33590,ieshaconstance,15074.0
33591,SANKOFA247,7578.0
33593,StottScience,230.0
33599,TheRealEvanWest,9269.0
33611,lilsavageod,393.0
33613,Leosnake,1845.0
33616,Buckeyehalem3,1201.0
33618,madelineamber4,3792.0
33627,scottalars,1733.0
33628,NeilOdle,184.0
33629,Bryanjay7979,9624.0
33647,TonyTw24,959.0
33654,andy_tits,5498.0
33663,nunezbrianna84,5061.0
33667,cogdiglewiggle,1297.0
33673,CallMe_JACKSON,68894.0
33690,CHSMensFutbol,686.0
33700,StRoseLaferrari,3990.0
33701,priscilla_c__,8767.0
33708,damnginaaaa_,12562.0
33712,GriffinTSmith,10512.0
33713,TwentySeven41,5381.0
33714,Savage_Suga_22,26174.0
33716,Sunshined_,6159.0
33720,CFLAmerica,4585.0
33722,Red_Tailed_Rick,4821.0
33724,BerwynLocal506,250.0
33726,MiKel8284,1526.0
33728,MJMcElwee,39040.0
33729,nicolerubin_,3391.0
33731,_Manal_Ateyah,10158.0
33734,DJSchmail,5252.0
33737,fb_vz,30209.0
33739,FolkLive,32672.0
33744,DrShoshara,156.0
33745,parallelparker4,388.0
33749,janschakowsky,7949.0
33753,davismusiq21,1774.0
33757,stephy_iovescu,120.0
33758,Haley78,214859.0
33762,LalaRealEstate,5535.0
33764,caitlinburt,2697.0
33765,BIYSSHONDASTORY,10833.0
33771,Jseidel078Jason,6421.0
33773,WatchTheBreaks,198387.0
33774,YourhighnessTV,2658.0
33780,LUCKYMIKE85,4179.0
33782,Viricakes,7201.0
33784,KJr8dio,9376.0
33788,DeniseWBarreto,31157.0
33790,SHM_CEO,11289.0
33798,Meli_cruz17,770.0
33799,ianfisher86,15398.0
33800,lizlayden4,468.0
33801,stevemendel,1031.0
33802,MidwestListings,30076.0
33805,VickySchiewe,1042.0
33806,Chuy3strada,7145.0
33810,byrd1811,34185.0
33817,megginsonlife,690.0
33818,LaurenLapka,3163.0
33820,nipplesdotjpeg,17948.0
33823,Sportscardnati1,1040.0
33824,ralanplan,4175.0
33825,chef_lizette,57877.0
33826,petrd1,3740.0
33828,jimmy_hatss,12965.0
33830,KitsieDuncan,45884.0
33831,zachmorris6388,1058.0
33833,AlvinBTilleryJr,11263.0
33837,Chill2Music,586.0
33838,raekwon035,292.0
33843,BrodnickiSchool,989.0
33845,MzGhu3tt0,8072.0
33846,Maddiewils27,15628.0
33847,thankdogfordog,1286.0
33848,boxitoutinc,1801.0
33855,hschlueter94,5688.0
33858,LDCubsHawks,4286.0
33859,MaecyBae,199140.0
33861,ScovsBigHits,454.0
33862,SalinkyMoMo,24083.0
33867,Lahori_Bhaijaan,194433.0
33869,bagooley,2633.0
33871,dleedoyle,160.0
33872,abbu25,223495.0
33874,lucymargarettt,2356.0
33880,benjyreiff,7747.0
33883,bst_dadjamie,269.0
33884,HorizonFC1,38.0
33885,hannnahlau,3551.0
33888,adshukla,9391.0
33897,benjamnwilliams,153.0
33900,juniehoang,744.0
33901,melodremmatic,47567.0
33902,CLXGaming,2663.0
33903,biggtwon,99084.0
33907,BLKDife,10994.0
33908,kandyceH,60402.0
33909,Saleemll,926.0
33911,__KingDarius,16697.0
33914,Perez7Diego,2611.0
33915,StephenViz,11936.0
33918,_mcshep,7253.0
33925,natmax555,2461.0
33928,TJJREGAN,9293.0
33930,NStewCBS2,12614.0
33932,trog1012,496.0
33941,HolyLujain,24083.0
33943,PacoDoesBacon,219.0
33948,JoannaDivina,50990.0
33954,rutituti57,4663.0
33957,melaninstrong,4907.0
33958,kayyybaldwn,7896.0
33959,giobedolla,63470.0
33969,UrFav_SourPatch,67100.0
33970,evanstonpl,6990.0
33971,JoshNotWright,451.0
33973,vinnyc52,10627.0
33980,pound2x,4989.0
33984,RemeePooh,156425.0
33989,BrandoThaGod,5783.0
33991,jeanne__nicole,8464.0
33993,pefiom,13439.0
33994,Taqori__,5967.0
33997,algethype,4153.0
33998,AliSyed97,274.0
33999,DonMcKenzie,331472.0
34003,DJ_MILK_MAN,22121.0
34005,cubbyrick,7072.0
34006,IqbalAtcha1,809.0
34007,TomLeuver,277.0
34009,aida_pineda,5879.0
34012,NLawrence11,182.0
34014,ladecdvictoria,73973.0
34016,IsaacKainn,5476.0
34019,RPerezJr66,18426.0
34028,kycartier,67447.0
34034,JoscelynVelazqz,48602.0
34036,kingcierrax,6826.0
34042,_pomilee,948.0
34043,liloso93__,160.0
34045,theylovearia,2812.0
34046,officialmegggo,28593.0
34047,xHUNNYBEEx,1526.0
34049,Heavyrainfal,801.0
34055,FriscoWilson,1745.0
34057,emmmmmerson,3345.0
34059,VickyGonzalez95,3613.0
34060,Number5TypeCard,7162.0
34061,kristiagnes,2055.0
34062,TomTuohy,5833.0
34069,howelljms,4731.0
34074,dwade4640,4250.0
34077,N1Moby,75.0
34080,chloeeriley10,7198.0
34083,ChrisTuckerMD,483.0
34085,PastorMDillard,11275.0
34086,Leonard42,6544.0
34090,RoseJivera,58009.0
34091,_Eric____,162233.0
34092,taraleeharvie,2.0
34105,missashleycali,34513.0
34108,KualaTGirl,1397.0
34109,TheUrbanEarworm,755.0
34111,jackson__clarke,24602.0
34118,undrakhbileg1,6.0
34122,jasontwright,3481.0
34123,dcelander,2111.0
34130,CorneliaArts,1108.0
34136,GOMarquette92,320.0
34141,WalshNichole,2082.0
34143,radiusroll1,62.0
34148,DrFaggit__,3992.0
34156,martini_fridays,1483.0
34161,__aphro,1384.0
34163,djergss,12929.0
34169,VictorRomanSr,278.0
34171,juleeesa,13310.0
34172,bcarr_21,1071.0
34174,_LeePrettyAss,12101.0
34183,Luca__71,5427.0
34190,simply_shola,9064.0
34192,Unyshek,10383.0
34204,Martin_17_Anima,10068.0
34206,God6RaTenguJinn,43612.0
34209,Just_ice_in_IA,2456.0
34213,modelarmesha,11956.0
34214,DeveloperWho,24622.0
34215,HydeParkCorrell,5556.0
34217,bigal754,7407.0
34218,KiSS_MYY_ASH,133598.0
34231,RicoDeGuyo,14912.0
34232,norbz_21,20550.0
34234,jrela2000,10203.0
34235,ANTLINDSEY,97909.0
34243,MrUnderdog19,17784.0
34246,RealJuanDon,66102.0
34247,mCase513,30507.0
34258,motchmoc,1112.0
34259,Saharaaaaaa_M,9129.0
34261,TikaaniOfficial,2662.0
34272,SillaBerg,2693.0
34275,quvndee_,32711.0
34284,IndiaPope5,830.0
34294,JoeHusky2,1693.0
34303,franky726,9158.0
34308,mmj2345,868.0
34310,RobertPutyra,200.0
34320,TonyOnFood,19319.0
34323,_EddieIsReady,3041.0
34330,ycruzzz,16415.0
34336,jpconlo,59.0
34340,DevaLongoria,6496.0
34341,DonnaGabrielle,19691.0
34349,oconnell21,5370.0
34352,willroberts1234,10611.0
34357,OrensBeauty,2741.0
34359,davidchavero_,9297.0
34371,amandoskavi,6925.0
34377,austinshockley3,3696.0
34379,GGTechTeacher,2206.0
34380,realsoxthoughts,19389.0
34386,KhaptainKhan,45989.0
34388,Nytemare10,61729.0
34392,theFEMININEgeek,15230.0
34396,IamEricT,2102.0
34400,Bushuraa__,21253.0
34402,astern5556,34926.0
34403,KaraMidwife,3778.0
34412,FanOfARapper,121921.0
34413,96Ashleylove,11089.0
34414,Iam_Stiff,2237.0
34422,toocozy__,10335.0
34434,jaaycee_23,282.0
34435,OhMyMikeya,19822.0
34436,BrittGlo_32,19773.0
34437,chicitybulls09,52817.0
34438,nico_espo,18772.0
34446,yungbuzzyy,12238.0
34447,nickel5mg,20494.0
34449,kellyannsquilt,10690.0
34451,Sai_kun,47118.0
34454,Aereeon,19177.0
34465,stagebtw,13177.0
34467,TylerCubs19,32622.0
34469,brotherd66,3391.0
34472,RussellShelbyKa,25111.0
34478,fifisfoodfinsta,566.0
34502,jaknik4,1080.0
34503,ramjet2000,6684.0
34504,LcglickmanLynn,788.0
34514,_JarvisCarter,16151.0
34518,colette_kennedy,6145.0
34530,_alayssuh,3668.0
34532,DaEvWay_,8012.0
34534,radiowadeo,1027.0
34535,CBotonakis,294.0
34539,ryincr,3337.0
34546,cjhoover8171,1710.0
34554,diakhateadama51,2518.0
34558,castromaria803,4646.0
34560,birdpoems,11780.0
34563,ToddSummar,1004.0
34564,jriddle1970,7342.0
34565,jada04_bada15,20848.0
34570,ChrisJ926,1811.0
34571,NancyBoricua,68539.0
34573,taitano_zoe,1421.0
34574,LNieminski,3437.0
34577,itskareee,16696.0
34582,LazyCaro,3366.0
34584,believethecity,20958.0
34586,browbar83,37.0
34587,Ejay708,12682.0
34591,RyanNixon_41,40615.0
34596,TrevorSims97,2539.0
34598,xoxomegssss,77227.0
34599,switten29,1398.0
34605,isleofbadlands,23717.0
34606,Ceasarhunter,4685.0
34617,Kristenng28,20518.0
34622,krasnozon_katy,636.0
34623,BourkeEDU,249.0
34624,domihunter12,9754.0
34625,Vision8921,13641.0
34626,bp559,1261.0
34628,behappypunk,24430.0
34630,NelsonSandall,119.0
34631,jeffdotseth,22587.0
34632,kayeyoung,932.0
34633,zootedpicasso,33005.0
34635,whomp_,75925.0
34636,Daibell_,5743.0
34638,Pascalaphouramv,440.0
34642,_lacey_michelle,2153.0
34645,brendan23pete,211.0
34646,Sinister_Lovee,4570.0
34647,IvyRocks24,5214.0
34648,Goritech2000,2066.0
34650,bebabelenn,1268.0
34655,Angelinthepits,1653.0
34664,Baby_wolftyla,17171.0
34667,victoria_2896hk,10736.0
34671,Grof_Cerofski,8246.0
34677,_TheyLove_JJ,23370.0
34679,CROSSMARKJobs,7716.0
34680,Gabi_cantero_,66184.0
34682,EarthToShauna_,5096.0
34687,nanahawah,7125.0
34690,zeuquez,6923.0
34692,awillgrapplin,22151.0
34695,Nikole_nike,9647.0
34697,twerkitbekki,38870.0
34698,BATMAN_CHULO,1997.0
34704,Disgusta234,6787.0
34705,all__JACKed__up,9993.0
34710,EchyMeagan,9.0
34711,ItP_Thim,210.0
34712,Isabella91205,2664.0
34715,flandejuan,3616.0
34720,eleanorbrus,5918.0
34722,MindySeeberger,686.0
34724,JulioCGarciaJr1,552.0
34726,simonetargo,7472.0
34727,underverse,16419.0
34739,ArthurMingo1,2118.0
34748,itsglovano,252.0
34755,NVTYD,36504.0
34769,TonyTodd54,87568.0
34788,byShameer,4906.0
34792,zzaaydy,53534.0
34795,chiefarielle__,27050.0
34802,SeanLeidigh,3698.0
34812,camstille,19824.0
34813,BadGirlDoItWell,30244.0
34814,pattyfreshh,605.0
34815,TheMexicant63,210.0
34819,jbderoma,15697.0
34823,Kjimenez1997,5924.0
34828,J2TheR24,613.0
34829,PretzelMan1,17395.0
34830,TheFirstDayDay,7280.0
34835,allannahmaarie,1972.0
34841,pooks82,37.0
34847,FabianMarquez15,26267.0
34850,ryan_burner,11677.0
34851,joeywalnuts1,10776.0
34852,cici_slime,806.0
34866,barretta44,100.0
34875,FCabebeJr,228.0
34876,CassieBoooBoo,59323.0
34880,DaCornBoii,31342.0
34884,sonicsteph,1954.0
34886,tracysmith1010,350.0
34888,real_rose88,6700.0
34904,MistyTheGarden,26029.0
34905,MgngTrav,123.0
34906,Michelleeeeee06,9507.0
34919,midwestboxbreak,11650.0
34923,_YASSjade,40541.0
34935,Rico,21455.0
34936,thevideomixdjs,4429.0
34941,Sunrise_Careers,500.0
34942,LmarieAsad,39730.0
34944,HotNSpicyOne,3964.0
34948,RamsinShammas,7581.0
34952,Peterpoker2690,910.0
34956,blackwell_phil,59086.0
34970,Thomas_Chadwick,4185.0
34974,MitchelWallerst,601.0
34982,6ftfive,966.0
34987,ngkeehow,21376.0
34990,analizfeliz,19134.0
34994,Bakinsmash,1307.0
35000,vartian,18203.0
35001,_hackiee,3281.0
35002,kyzspice,7084.0
35003,JoinMyy_FanClub,72654.0
35004,grace_1821,1119.0
35005,MSloan722,3852.0
35007,blushy_suz,2925.0
35008,protege_ontop,8605.0
35010,MikeyPirante,8752.0
35011,ABGray,46107.0
35013,LegendAmari,596.0
35014,Makarrrma,25303.0
35016,miserabletop,3620.0
35017,mcrstnakrsselle,1660.0
35018,4everJames,81944.0
35019,Mdok312,4861.0
35020,xcxcody13,8932.0
35021,furbydreams,46640.0
35022,BeeLincoln18,2940.0
35024,zakouts84,56773.0
35025,JenniferMktg,6594.0
35026,StJaneHotel,414.0
35027,Stavster91,16056.0
35028,naturalista1986,4897.0
35029,jamielstatz,6093.0
35030,greg_otto,34117.0
35031,uchebaby_,101312.0
35032,DeeJayLMS,16363.0
35033,RocBoiP,88786.0
35034,DonnieAles,12956.0
35035,TekCharlie,23753.0
35036,_justIVES,28004.0
35038,AmandaHaas17,133.0
35039,MarleyAlmighty,169531.0
35040,Scullys_Sister,45558.0
35041,McateringChef1,2119.0
35042,arabpeaches,602.0
35043,StylesByJanniya,27614.0
35045,CharsTreehouse,18005.0
35048,sam_mamps,4805.0
35049,benny_savs,7161.0
35050,AdamBlack312,34902.0
35051,RileyLynch,53739.0
35053,ComicEricaClark,41977.0
35055,picartdobrik,2238.0
35057,drunkchisoxfan,3524.0
35058,Nick_Gonzalezz,12063.0
35060,mjcarter,14520.0
35063,lvurvv,12403.0
35064,RealMcCoyKelly,362.0
35065,MilfyMontero,11923.0
35066,tashana_dm,9282.0
35067,CastonChris,412779.0
35069,Sequins4Thought,11904.0
35070,EricMontanez12,6750.0
35071,phillionaire15,4658.0
35072,Jerrovanni,60943.0
35073,kimijack,846.0
35074,green_romantic,2176.0
35075,andjela08,15588.0
35076,Mike__Dhcf,72641.0
35077,DanielRSquared,9206.0
35078,hinchman_amanda,2799.0
35080,diceK711,9733.0
35081,LuzmilaRodrigz,639.0
35082,Kmoney2x_,31539.0
35084,shelovesjamess1,118.0
35085,ch_ul0,79874.0
35088,skippy5979,4745.0
35089,kelseylowee,24555.0
35090,312by,3671.0
35094,coolauntkat,1352.0
35095,atjedwards,13095.0
35096,_PatrickPryor,10595.0
35097,MausFrau_,8892.0
35098,luisox773,14080.0
35099,chasspod,18228.0
35101,soymilkhoney,78985.0
35102,tychovibes,289659.0
35103,bnwrnr,28927.0
35104,kdc,215726.0
35105,TBursoni,189474.0
35106,tuba_man,44072.0
35107,BoozyBetties,178.0
35108,BlackChrisc5,57775.0
35111,FARRiLYNMONROE,16886.0
35112,P_Double_C88,8092.0
35114,nelsonking4516,3158.0
35115,illecondotcom,133396.0
35117,delatony92,4503.0
35118,Korissapizarro,15920.0
35119,CWHarris7,41054.0
35120,hi_im_elzo,3199.0
35121,cannaphiles,30342.0
35123,princenogah,10526.0
35124,jwn6657,711.0
35125,everylotchicago,89549.0
35126,mikezoller,20722.0
35128,monae_guwap,10705.0
35129,Cmeandsayless,1377.0
35131,Tiffstronsky,2499.0
35133,jayykardash,34601.0
35134,haalleezz,58326.0
35138,ByBiancaBee,27199.0
35139,SincerelyAyanna,16101.0
35140,acastellich,83131.0
35141,RLorenzoOwens,323.0
35143,mckenziewilkes,5662.0
35146,koriindahousee,39706.0
35148,spareyofeelings,7787.0
35149,whet,101662.0
35150,melonhead901,4884.0
35151,davidjude,12986.0
35152,princessd4l,35721.0
35155,slimysalamandey,5780.0
35156,MsAnnie26,158971.0
35157,IfNotNowOrg,11576.0
35158,Alphonso_Norman,14441.0
35160,artetaisrael,193.0
35161,mackenzienilsen,9719.0
35163,wbighank1,8187.0
35166,c_book06,4713.0
35167,ArneParrott,1672.0
35168,BenjamenPrado,14675.0
35170,TheRealKDPunk,331.0
35171,UFOCosplay,501.0
35172,giftfromvirgos,68620.0
35173,Bportinn10Chuck,4183.0
35174,TonyTram75,26054.0
35175,sleepyCoro,4696.0
35176,4MalachiWilbon,802.0
35179,sallyvbaker,3679.0
35180,Janina_Rocio,112524.0
35181,MarinRSullivan,3922.0
35182,ncarbo_,37973.0
35184,dessaroux,15450.0
35185,kagrizzy,1617.0
35187,AddieLeeWhelan,39097.0
35188,tmj_chi_mgmt,740.0
35189,SuplexPrincess,24045.0
35192,jamesdooo,5580.0
35193,_mellllllllll,23789.0
35194,exbritsac,1182.0
35195,RileyStang,551.0
35199,_FixThisPipe,32022.0
35200,Eklogy,34734.0
35202,dinnertheatrics,1202.0
35203,goldie_berg1211,38861.0
35205,JohnnyGuwap,26262.0
35207,juliezigman,29939.0
35208,otter_dad,564.0
35211,dennyboy888,3787.0
35213,nicfranand,2507.0
35214,tmj_chi_acct,561.0
35216,Mmiigzz,46872.0
35217,billvaccaro,44747.0
35219,Boiler_ray,14225.0
35220,tiktok_us,38096.0
35222,giocorsi,8159.0
35223,RP_BOO_,4433.0
35225,hoopsmckay,1657.0
35226,djgspot,8128.0
35227,tmj_chi_adv,605.0
35228,JasonChow,8656.0
35230,LsFuego,23487.0
35231,FrankieFabre,643.0
35233,itsseetha,10816.0
35235,kaysanch19,52438.0
35236,chicagolucy,50584.0
35237,Dr_Timefox,21959.0
35238,SereneInScience,955.0
35239,WestLoopTom,20064.0
35243,NatePfromGV,28865.0
35245,EwdatsGROSS,29051.0
35248,weareteamtrump,120.0
35249,ArikaMM,80046.0
35253,GWPtheTrilogy,20301.0
35256,valwarnertv,5073.0
35259,DHEIS5549,8746.0
35260,crystalikelight,23921.0
35264,Frankysincere,34088.0
35265,MySoxSummer,7836.0
35267,FFBgoon,1108.0
35269,chouinardphoto,30206.0
35271,denadoo1,787.0
35274,cpdusmc65,6933.0
35278,OSANORTH1900,45960.0
35279,gerbature,1037.0
35281,CountOnRodney,197402.0
35284,EmmaGreenleaf,5280.0
35286,1816_CO,55282.0
35287,BabyResa_,19691.0
35289,rhowenstarborn,3082.0
35290,pedro94729756,834.0
35293,thisdjishaunted,2147.0
35294,DrOSM_OSHMOS,14429.0
35296,harmony_jt,3740.0
35297,99filmsonthewal,7175.0
35298,AngeliqueMGR,28603.0
35302,chicagomistress,13902.0
35304,SavyLeiser,7751.0
35307,BiggSlimmyG,20649.0
35308,VizientIncJobs,335.0
35309,spliffylynz,76035.0
35310,Jayveri,450222.0
35312,RooseyKevin,653.0
35317,Pilgrim945,3135.0
35319,kennethdickens4,371.0
35323,_SincerelyAshB,38327.0
35327,kellydraper,36416.0
35328,7Badger7,65821.0
35329,AsaaapEbony,33888.0
35330,KRAZY4BOANDHOPE,34076.0
35331,_JesusSon,33858.0
35332,JBXmrDillinger,8302.0
35334,ninaabink,2913.0
35335,VickyyyRichhh,12369.0
35337,saintknives,81402.0
35338,JJStankevitz,66941.0
35339,NightSkyLady,8199.0
35340,BUSHLOWENDCRAZY,71009.0
35342,StadiumProducer,87.0
35343,TamaraTodayShow,16110.0
35344,KirkCHI,10813.0
35346,zoielaaydemir,4862.0
35347,Janet6553254,7832.0
35348,softqueerfeels,21047.0
35349,Bigglodon_zb,16727.0
35351,rashidatowe,7503.0
35352,imanitheinflncr,18708.0
35353,Chicagos_D,40024.0
35354,vipakun,136.0
35355,jennbennflenn,3323.0
35356,PatrassoCindy,1708.0
35361,emondry,3070.0
35363,thestraystitch,86.0
35364,yalshalhi,438.0
35365,JaquzziSquirt,5.0
35366,jaidahjane,33779.0
35372,PigeePop,6887.0
35374,Only1RealCarmen,3182.0
35376,_Keiahhh,36265.0
35380,eixelexie_,94989.0
35382,PhD_Barbie,50930.0
35383,SpookyTanuki,9622.0
35386,lentaminen,62361.0
35387,Xeter16E,3234.0
35388,_BlakeC,7268.0
35390,Jengogo7,538.0
35391,alailag1,413.0
35393,Gl_Walker1973,13591.0
35394,designeric,11801.0
35399,GHVSTBVYZIGGA,606.0
35400,ParkerMolloy,3286.0
35402,TravelByBubble,59797.0
35406,MartySarahPod,8277.0
35408,ALMIGHTYDEBS,3179.0
35409,RolandBuckIII,12092.0
35412,nightlysuga,26136.0
35414,JB401kadvisor,8215.0
35415,shan__ya,3253.0
35417,_LaStar_,44564.0
35420,LareinaCorona,19396.0
35421,Smackxd__,1355.0
35423,XxjayAxX,8645.0
35426,urmomdotgov,55422.0
35427,djleony,6391.0
35428,__TaniaW,11085.0
35430,khaharr,640.0
35433,Nd___118,6563.0
35434,domingosvocalo,68.0
35436,Naeem_Nara,30850.0
35437,g23unc,4101.0
35439,RicePLoft,6760.0
35441,ChicagoPenguin2,12648.0
35443,elizabethhberg,510.0
35444,terryhorstman,7877.0
35445,HitMyTWEETspot,37272.0
35446,diivictor,44533.0
35447,AmyAmyChao,46313.0
35448,xoabbs13,56790.0
35449,rickg_tres,11633.0
35451,AZQMX,2977.0
35452,ashcornflake,18320.0
35456,ChurchAllen,44244.0
35460,iharthaterz,4994.0
35461,EllieThompsonCo,598.0
35462,NME_Chicago,9199.0
35463,lib_crusher,18629.0
35464,awberrisncream,27180.0
35476,emilyyyjane,347.0
35481,TattoosbyAttack,1408.0
35482,AmandaDeHaan00,633.0
35484,Stacisaurus,5338.0
35489,FxMedChiro,29735.0
35494,fabyydlt,10711.0
35497,tellojessica_,1624.0
35502,FabriceLeParc,5113.0
35503,grayeyesdontlie,130884.0
35505,Southpaw,8099.0
35506,friarchrisg,8428.0
35507,MichiHIGHLIGHTS,20150.0
35509,Robincha,13755.0
35512,Everything1Kay,13724.0
35513,brettAsibley,12165.0
35516,Julian_Santana7,57211.0
35519,DeLa_Boogs,15337.0
35520,SafaWarda1,6252.0
35521,tonyt773,60260.0
35522,chloexrenee,27155.0
35523,adamselzer,30703.0
35525,TheAofQ1,4712.0
35533,druiddude77,3996.0
35534,Jennandherjugs,1880.0
35535,Momomiomi,180.0
35536,carolynownbey,14550.0
35537,Josey_Day,975.0
35542,iamkocochanel,301.0
35543,NyAshia,7717.0
35545,ms_remymartin,21986.0
35546,PhilTBH,16945.0
35548,_TheBriiNicole,56103.0
35549,craigwduff,9801.0
35550,cookies_n_tits,12482.0
35553,ehempen7971,788.0
35556,ChristoferNate,20824.0
35561,isabel_monts,9328.0
35563,AdFaulkner1,4582.0
35566,jLyons773,446.0
35567,larasp,184.0
35569,georgiemorvis,82190.0
35572,douglas_sadie,19764.0
35573,Coyote_Careers,2257.0
35575,elmtree916,70026.0
35576,kgburke3,47703.0
35577,WMonsy,15058.0
35581,levi_hession,2043.0
35582,NickCorrigall,1202.0
35583,Lo_Leada,13029.0
35584,pierrehendrixx,8050.0
35585,LDRVision,20561.0
35590,PrepLegal,473.0
35592,JoBuffley,3802.0
35593,DaRealNoriega_,20786.0
35594,alexdross,5692.0
35596,co111n,5749.0
35597,Trey_Johns82,34862.0
35598,BodyBy_Jake,73422.0
35599,angiemcmahon,6736.0
35600,bethanypickens,780.0
35601,darrick913,6347.0
35606,thatbboyryan,2335.0
35607,54Ange,179710.0
35608,official_sema,7009.0
35611,ToshihikoIwao,8216.0
35614,CreamEggOmlette,276.0
35615,msshaunp,10906.0
35617,sunblvd,56303.0
35618,hell0babs,7918.0
35621,Terence_M_Young,2329.0
35624,98ghabibi,1286.0
35625,Rani2theFullest,19630.0
35629,karldfelger,1764.0
35630,JADiaz10,5134.0
35631,estelleschicago,3931.0
35633,rcochranjr,7695.0
35635,DebutanteRiot,6454.0
35639,PttyNxtdoor,64846.0
35641,Jedi_Marcos,35136.0
35645,kristyinspanish,4145.0
35647,countryboy1610,837.0
35648,_VicMedina,4501.0
35649,ddwchen,3094.0
35652,thatsso_RAVIN,9510.0
35656,Kid_Jay_Sway,2345.0
35658,alexyoungten,6508.0
35659,iAmZekeD,15858.0
35660,ChrisMiller35,18426.0
35661,bamayorgo1,9325.0
35662,devado94,7326.0
35663,DelgadoJerri,11624.0
35664,WilsonGolf,13274.0
35666,chickenOVAthots,236135.0
35668,InTheWeedsWBR,15936.0
35672,JaviFrom773,137.0
35673,Mgirard13,4513.0
35676,jwebb2332,6529.0
35677,Pale_0ntologist,8797.0
35680,nineteenpercent,493.0
35681,smallbiztaxlady,2092.0
35682,tmj_chi_legal1,545.0
35685,meeks__meeks,22870.0
35687,Josh_Frydman,19781.0
35688,arig_bilal,1467.0
35689,Arsenia_Laurel,39908.0
35690,Flattopfinesse,15848.0
35693,smbels,3603.0
35695,djheather,22144.0
35698,freddygotbandz,3880.0
35702,danais_thomas,37234.0
35705,southsiderods,846.0
35706,OMGchantal,11155.0
35718,WAYtooSMOOVE,101459.0
35720,E_Ellis27,351.0
35721,OMGRobynNicole,2264.0
35727,pj_bushey,24167.0
35733,babynick95,36256.0
35734,este_universe,2163.0
35735,GhostOf2Charmss,26293.0
35736,tmj_chi_web,420.0
35739,MMMMMMATCH,801.0
35741,BroSkwadOJ,4053.0
35743,tilenoff,9323.0
35744,Frankism_,49842.0
35750,fromwest15th,244.0
35751,runinreb,2115.0
35753,mocrichlow77,249.0
35754,ChiBeerGeeks,9939.0
35756,Papa_Goon_,11566.0
35758,charlesquincy01,2308.0
35760,getaneyeful_,2733.0
35764,ormorekneeyi,13620.0
35765,davesapartemnt,29049.0
35766,GoodGuyIkeFN,125.0
35768,thesambowling,3776.0
35770,tmj_chi_health,947.0
35772,grauface,14765.0
35774,RichHomieAlexx,121334.0
35775,_fanmar,1425.0
35777,Rell_silient,14717.0
35778,BluStarSecurity,466.0
35780,ESCALANTEMUSIK,2399.0
35786,brecognito,36522.0
35787,maammiimaria,2560.0
35789,freeganandsara,1840.0
35791,ericLmoen,299.0
35792,TouficElRassi,190.0
35793,SavageSagB_,1761.0
35796,sweatpea55,10071.0
35798,NoBalks,4552.0
35799,AyoShannonigans,3043.0
35801,coolbitchcraft,34581.0
35802,Irish_Kreem,5981.0
35803,_morejoy,7940.0
35804,DrLindseyWilner,1584.0
35805,ericaveronica,27992.0
35806,LICHELN,1063.0
35808,a_mighty_wizard,25215.0
35809,stardustjiminn,20866.0
35810,RKruez,1439.0
35813,BriannePape,2162.0
35815,UpInTheAir1217,22342.0
35816,NickRissmeyer,1479.0
35817,abraxaskarriema,1020.0
35820,FrenchPooda,3519.0
35821,RepLipinski,3228.0
35822,LikeTotallyTiff,2596.0
35823,Ktmai_tj,11248.0
35828,reeseaaron,5258.0
35829,Collins17289,20166.0
35830,WifiAndPorn,179434.0
35832,Zealous_Libra,19796.0
35836,Ant_No_Twon,4201.0
35838,KeenaMcGee,82980.0
35845,MTParty,1440.0
35846,MVK3R_,32657.0
35847,leniipop,9919.0
35848,samhensonCA,7932.0
35850,louiscarter357,405.0
35851,Bacchanology,1449.0
35852,tmj_CHI_adm,535.0
35854,SageFedora,13775.0
